ZipCodePrefix,City,State,Latitude,Longitude,Region,RowEffectiveDate,RowExpirationDate,CurrentFlag
40240,salvador,BA,-12.989133098018042,-38.49942806053349,,2025-03-21T13:50:24.495Z,,true
40241,salvador,BA,-12.98036450929513,-38.496980474395436,,2025-03-21T13:50:24.495Z,,true
40243,salvador,BA,-12.979401136116156,-38.49741792535076,,2025-03-21T13:50:24.495Z,,true
40245,salvador,BA,-12.986254199477333,-38.50429298296129,,2025-03-21T13:50:24.495Z,,true
40250,salvador,BA,-12.979155518020894,-38.49057916555566,,2025-03-21T13:50:24.495Z,,true
40251,salvador,BA,-12.976584633259112,-38.49065606572846,,2025-03-21T13:50:24.495Z,,true
40252,salvador,BA,-12.981537379642212,-38.49150149039289,,2025-03-21T13:50:24.495Z,,true
40253,salvador,BA,-12.982170574927192,-38.48743931319329,,2025-03-21T13:50:24.495Z,,true
40254,salvador,BA,-12.98068795660464,-38.489187981428685,,2025-03-21T13:50:24.495Z,,true
40255,salvador,BA,-12.973807830438446,-38.49616833851494,,2025-03-21T13:50:24.495Z,,true
40260,salvador,BA,-12.97339320398599,-38.49261348857014,,2025-03-21T13:50:24.495Z,,true
40265,salvador,BA,-12.974642000025888,-38.48108152613251,,2025-03-21T13:50:24.495Z,,true
40270,salvador,BA,-12.971269306901322,-38.487835752230154,,2025-03-21T13:50:24.495Z,,true
40275,salvador,BA,-12.978897571280042,-38.466766499661155,,2025-03-21T13:50:24.495Z,,true
40276,salvador,BA,-12.983060590190808,-38.479489457115235,,2025-03-21T13:50:24.495Z,,true
40279,salvador,BA,-12.985970663003169,-38.471724555337474,,2025-03-21T13:50:24.495Z,,true
40280,salvador,BA,-12.985081835827257,-38.47140635285524,,2025-03-21T13:50:24.495Z,,true
40283,salvador,BA,-12.986096192433386,-38.491195678678054,,2025-03-21T13:50:24.495Z,,true
40285,salvador,BA,-12.988918879886935,-38.48811019919627,,2025-03-21T13:50:24.495Z,,true
40286,salvador,BA,-12.991322911561474,-38.48607192396535,,2025-03-21T13:50:24.495Z,,true
40290,salvador,BA,-12.992981050501498,-38.4924979045667,,2025-03-21T13:50:24.495Z,,true
40295,salvador,BA,-12.998447438043502,-38.48687706928067,,2025-03-21T13:50:24.495Z,,true
40296,salvador,BA,-12.994229640820665,-38.48053490492905,,2025-03-21T13:50:24.495Z,,true
40300,salvador,BA,-12.964585982446785,-38.4956412809062,,2025-03-21T13:50:24.495Z,,true
40301,salvador,BA,-12.965618399615348,-38.50132172909294,,2025-03-21T13:50:24.495Z,,true
40302,salvador,BA,-12.965731495314548,-38.49597193023536,,2025-03-21T13:50:24.495Z,,true
40310,salvador,BA,-12.959485130478763,-38.481382818021615,,2025-03-21T13:50:24.495Z,,true
40313,salvador,BA,-12.964075903403062,-38.48625680779492,,2025-03-21T13:50:24.495Z,,true
40314,salvador,BA,-12.958965750392073,-38.48672825250514,,2025-03-21T13:50:24.495Z,,true
40315,salvador,BA,-12.965844989212613,-38.48207269890496,,2025-03-21T13:50:24.495Z,,true
40318,salvador,BA,-12.961241765120961,-38.48818394304429,,2025-03-21T13:50:24.495Z,,true
40320,salvador,BA,-12.958736535443498,-38.49277470214161,,2025-03-21T13:50:24.495Z,,true
40321,salvador,BA,-12.958478909794998,-38.491765274004415,,2025-03-21T13:50:24.495Z,,true
40323,salvador,BA,-12.957890429428646,-38.48693510338029,,2025-03-21T13:50:24.495Z,,true
40325,salvador,BA,-12.950884847172327,-38.4898862373548,,2025-03-21T13:50:24.495Z,,true
40327,salvador,BA,-12.945929728857212,-38.49181301219275,,2025-03-21T13:50:24.495Z,,true
40330,salvador,BA,-12.952776309752187,-38.480754911557895,,2025-03-21T13:50:24.495Z,,true
40335,salvador,BA,-12.948953645875443,-38.487208054835456,,2025-03-21T13:50:24.495Z,,true
40340,salvador,BA,-12.95165831711009,-38.483273067902395,,2025-03-21T13:50:24.495Z,,true
40342,salvador,BA,-12.950125338782119,-38.48424064813864,,2025-03-21T13:50:24.495Z,,true
40349,salvador,BA,-12.932827926410676,-38.48205782380489,,2025-03-21T13:50:24.495Z,,true
40350,salvador,BA,-12.946596079860782,-38.476356736035896,,2025-03-21T13:50:24.495Z,,true
40352,salvador,BA,-12.936290732579184,-38.47887605670748,,2025-03-21T13:50:24.495Z,,true
40353,salvador,BA,-12.944094276944114,-38.47392858503069,,2025-03-21T13:50:24.495Z,,true
40354,salvador,BA,-12.945797135161792,-38.47799748512027,,2025-03-21T13:50:24.495Z,,true
40355,salvador,BA,-12.92575158601116,-38.48046401992289,,2025-03-21T13:50:24.495Z,,true
40357,salvador,BA,-12.945454231726142,-38.47616516375919,,2025-03-21T13:50:24.495Z,,true
40365,salvador,BA,-12.952546044116023,-38.48527215314349,,2025-03-21T13:50:24.495Z,,true
40366,salvador,BA,-12.946265714445074,-38.48752016938148,,2025-03-21T13:50:24.495Z,,true
40367,salvador,BA,-12.94556043073765,-38.49311106868467,,2025-03-21T13:50:24.495Z,,true
40368,salvador,BA,-12.947852572416252,-38.4923445571373,,2025-03-21T13:50:24.495Z,,true
40370,salvador,BA,-12.944314704921421,-38.48759771049364,,2025-03-21T13:50:24.495Z,,true
40375,salvador,BA,-12.948662799870494,-38.49355774244956,,2025-03-21T13:50:24.495Z,,true
40385,salvador,BA,-12.927877488607706,-38.47813330983827,,2025-03-21T13:50:24.495Z,,true
40386,salvador,BA,-12.922685974185681,-38.47791355781755,,2025-03-21T13:50:24.495Z,,true
40387,salvador,BA,-12.926726712344811,-38.4795022960458,,2025-03-21T13:50:24.495Z,,true
40390,salvador,BA,-12.935739311387701,-38.47640310589693,,2025-03-21T13:50:24.495Z,,true
40391,salvador,BA,-12.933077175814596,-38.47903050543923,,2025-03-21T13:50:24.495Z,,true
40393,salvador,BA,-12.937678917676074,-38.485447400878186,,2025-03-21T13:50:24.495Z,,true
40394,salvador,BA,-12.916220821751711,-38.48236786313769,,2025-03-21T13:50:24.495Z,,true
40396,salvador,BA,-12.884093213851958,-38.43363936832986,,2025-03-21T13:50:24.495Z,,true
40410,salvador,BA,-12.944717397200108,-38.49642026577376,,2025-03-21T13:50:24.495Z,,true
40411,salvador,BA,-12.946306596057195,-38.5008518384222,,2025-03-21T13:50:24.495Z,,true
40414,salvador,BA,-12.93217665651741,-38.51165578711354,,2025-03-21T13:50:24.495Z,,true
40415,salvador,BA,-12.926398835151314,-38.507142686173026,,2025-03-21T13:50:24.495Z,,true
40420,salvador,BA,-12.917116783268812,-38.49795064351488,,2025-03-21T13:50:24.495Z,,true
40421,salvador,BA,-12.91733525543948,-38.496268260042555,,2025-03-21T13:50:24.495Z,,true
40425,salvador,BA,-12.928197216671608,-38.51333190515836,,2025-03-21T13:50:24.495Z,,true
40430,salvador,BA,-12.932058885846097,-38.4976158754003,,2025-03-21T13:50:24.495Z,,true
40433,salvador,BA,-12.94479347821568,-38.36710319608747,,2025-03-21T13:50:24.495Z,,true
40435,salvador,BA,-12.926975930037496,-38.492148552748134,,2025-03-21T13:50:24.495Z,,true
40436,salvador,BA,-12.935021068954422,-38.47228335253515,,2025-03-21T13:50:24.495Z,,true
40440,salvador,BA,-12.92935957958787,-38.50345722122901,,2025-03-21T13:50:24.495Z,,true
40444,salvador,BA,-12.936445617009932,-38.4993288498046,,2025-03-21T13:50:24.495Z,,true
40445,salvador,BA,-12.941173023288757,-38.50244956645126,,2025-03-21T13:50:24.495Z,,true
40450,salvador,BA,-12.935452738993556,-38.49620249947722,,2025-03-21T13:50:24.495Z,,true
40451,salvador,BA,-12.934638774620009,-38.49038974532666,,2025-03-21T13:50:24.495Z,,true
40454,salvador,BA,-12.93201751415242,-38.493428522410895,,2025-03-21T13:50:24.495Z,,true
40455,salvador,BA,-12.933500902754927,-38.50245663248695,,2025-03-21T13:50:24.495Z,,true
40460,salvador,BA,-12.958489652242285,-38.50286744164604,,2025-03-21T13:50:24.495Z,,true
40470,salvador,BA,-12.914384835611664,-38.48303594760276,,2025-03-21T13:50:24.495Z,,true
40480,salvador,BA,-12.920211182770316,-38.47675134204935,,2025-03-21T13:50:24.495Z,,true
40483,salvador,BA,-12.92086527739086,-38.482062116940156,,2025-03-21T13:50:24.495Z,,true
40484,salvador,BA,-12.910339817519992,-38.47479798931515,,2025-03-21T13:50:24.495Z,,true
40487,salvador,BA,-12.928371124762243,-38.48305370893231,,2025-03-21T13:50:24.495Z,,true
40490,salvador,BA,-12.901266224749055,-38.47790707922174,,2025-03-21T13:50:24.495Z,,true
40710,salvador,BA,-12.907525179512911,-38.48447686524451,,2025-03-21T13:50:24.495Z,,true
40711,salvador,BA,-12.886558861821017,-38.46668518466095,,2025-03-21T13:50:24.495Z,,true
40713,salvador,BA,-12.894874323294687,-38.483361366270344,,2025-03-21T13:50:24.495Z,,true
40715,salvador,BA,-12.890586212462203,-38.470305844056426,,2025-03-21T13:50:24.495Z,,true
40717,salvador,BA,-12.897116078993525,-38.48268010705572,,2025-03-21T13:50:24.495Z,,true
40718,salvador,BA,-12.896743043775011,-38.48000491046429,,2025-03-21T13:50:24.495Z,,true
40720,salvador,BA,-12.88720433550884,-38.458170105611615,,2025-03-21T13:50:24.495Z,,true
40725,salvador,BA,-12.884408732859791,-38.47354696400903,,2025-03-21T13:50:24.495Z,,true
40726,salvador,BA,-12.884421075941267,-38.43928287738093,,2025-03-21T13:50:24.495Z,,true
40730,salvador,BA,-12.89202635597046,-38.45938456460032,,2025-03-21T13:50:24.495Z,,true
40731,salvador,BA,-12.89562850279026,-38.43876695669537,,2025-03-21T13:50:24.495Z,,true
40735,salvador,BA,-12.89369433851623,-38.47717876423787,,2025-03-21T13:50:24.495Z,,true
40740,salvador,BA,-12.862952999999994,-38.47217849999999,,2025-03-21T13:50:24.495Z,,true
40750,salvador,BA,-12.87992751453075,-38.46675747675906,,2025-03-21T13:50:24.495Z,,true
40760,salvador,BA,-12.866027463769253,-38.46442925382191,,2025-03-21T13:50:24.495Z,,true
40800,salvador,BA,-12.885854617352223,-38.467901407128956,,2025-03-21T13:50:24.495Z,,true
40810,salvador,BA,-12.858465861506536,-38.47666360898569,,2025-03-21T13:50:24.495Z,,true
40820,salvador,BA,-12.881186827037007,-38.46529408048489,,2025-03-21T13:50:24.495Z,,true
40830,salvador,BA,-12.969173698229188,-38.485313203491515,,2025-03-21T13:50:24.495Z,,true
41100,salvador,BA,-12.969387941991311,-38.466539020265415,,2025-03-21T13:50:24.495Z,,true
41110,salvador,BA,-12.971143196746208,-38.46111887392941,,2025-03-21T13:50:24.495Z,,true
41120,salvador,BA,-12.970150172980148,-38.46119903402221,,2025-03-21T13:50:24.495Z,,true
41130,salvador,BA,-12.965523937913037,-38.450609023885086,,2025-03-21T13:50:24.495Z,,true
41150,salvador,BA,-12.958607288147931,-38.46743732268244,,2025-03-21T13:50:24.495Z,,true
41152,salvador,BA,-12.956503536670112,-38.45489469437151,,2025-03-21T13:50:24.495Z,,true
41180,salvador,BA,-12.959625645227371,-38.44890384613312,,2025-03-21T13:50:24.495Z,,true
41181,salvador,BA,-12.953725589673624,-38.4394948834067,,2025-03-21T13:50:24.495Z,,true
41185,salvador,BA,-12.9467346149945,-38.45149216229267,,2025-03-21T13:50:24.495Z,,true
41190,salvador,BA,-12.93795986597174,-38.46735776699098,,2025-03-21T13:50:24.495Z,,true
41192,salvador,BA,-12.956924411720927,-38.448500324165934,,2025-03-21T13:50:24.495Z,,true
41194,salvador,BA,-12.962298227534694,-38.4398374088008,,2025-03-21T13:50:24.495Z,,true
41195,salvador,BA,-12.944592597442206,-38.45712036100193,,2025-03-21T13:50:24.495Z,,true
41197,salvador,BA,-12.948259938107268,-38.46157047317281,,2025-03-21T13:50:24.495Z,,true
41200,salvador,BA,-12.947857320311202,-38.461094663634945,,2025-03-21T13:50:24.495Z,,true
41204,salvador,BA,-12.939849319800908,-38.46791889233254,,2025-03-21T13:50:24.495Z,,true
41205,salvador,BA,-12.930882396096347,-38.44506047298335,,2025-03-21T13:50:24.495Z,,true
41207,salvador,BA,-12.9420980017777,-38.449877884622836,,2025-03-21T13:50:24.495Z,,true
41210,salvador,BA,-12.949326896135716,-38.44839519591304,,2025-03-21T13:50:24.495Z,,true
41211,salvador,BA,-12.946925369255148,-38.443238879841466,,2025-03-21T13:50:24.495Z,,true
41213,salvador,BA,-12.939061931137864,-38.43835286015693,,2025-03-21T13:50:24.495Z,,true
41214,salvador,BA,-12.930435038933034,-38.44304341994283,,2025-03-21T13:50:24.495Z,,true
41215,salvador,BA,-12.937224222619792,-38.43733988619563,,2025-03-21T13:50:24.495Z,,true
41217,salvador,BA,-12.939799831847424,-38.45309462026312,,2025-03-21T13:50:24.495Z,,true
41218,salvador,BA,-12.94423057174953,-38.4374952709082,,2025-03-21T13:50:24.495Z,,true
41219,salvador,BA,-12.929794217591509,-38.450778884808564,,2025-03-21T13:50:24.495Z,,true
41220,salvador,BA,-12.958747189382242,-38.47774622062649,,2025-03-21T13:50:24.495Z,,true
41225,salvador,BA,-12.932711252039192,-38.46165013556265,,2025-03-21T13:50:24.495Z,,true
41227,salvador,BA,-12.934212892003485,-38.467621698905226,,2025-03-21T13:50:24.495Z,,true
41230,salvador,BA,-12.91881538532272,-38.45026382886385,,2025-03-21T13:50:24.495Z,,true
41231,salvador,BA,-12.917177178316916,-38.44254311527146,,2025-03-21T13:50:24.495Z,,true
41233,salvador,BA,-12.90921996753912,-38.45331231972812,,2025-03-21T13:50:24.495Z,,true
41235,salvador,BA,-12.921693867029447,-38.44266690324411,,2025-03-21T13:50:24.495Z,,true
41245,salvador,BA,-12.915514814450939,-38.440140175094314,,2025-03-21T13:50:24.495Z,,true
41247,salvador,BA,-12.91546524016069,-38.44592825511551,,2025-03-21T13:50:24.495Z,,true
41250,salvador,BA,-12.93357801761184,-38.42775083334619,,2025-03-21T13:50:24.495Z,,true
41253,salvador,BA,-12.936460498513638,-38.436204288967524,,2025-03-21T13:50:24.495Z,,true
41260,salvador,BA,-12.927127728054213,-38.418957399559325,,2025-03-21T13:50:24.495Z,,true
41262,salvador,BA,-12.927800375394211,-38.4072049236967,,2025-03-21T13:50:24.495Z,,true
41270,salvador,BA,-12.923438904843886,-38.4633460841846,,2025-03-21T13:50:24.495Z,,true
41275,salvador,BA,-12.917325163671487,-38.46557302994393,,2025-03-21T13:50:24.495Z,,true
41280,salvador,BA,-12.911896286260854,-38.46396969887157,,2025-03-21T13:50:24.495Z,,true
41285,salvador,BA,-12.915325896474117,-38.47098758174155,,2025-03-21T13:50:24.495Z,,true
41290,salvador,BA,-12.906931089139345,-38.458535548551836,,2025-03-21T13:50:24.495Z,,true
41291,salvador,BA,-12.949526589636806,-38.46485860094638,,2025-03-21T13:50:24.495Z,,true
41295,salvador,BA,-12.897691476513936,-38.46315986559092,,2025-03-21T13:50:24.495Z,,true
41297,salvador,BA,-12.902147130938962,-38.46734921262366,,2025-03-21T13:50:24.495Z,,true
41300,salvador,BA,-12.86329125421668,-38.435412252945085,,2025-03-21T13:50:24.495Z,,true
41301,salvador,BA,-12.880719078722777,-38.437645286413385,,2025-03-21T13:50:24.495Z,,true
41305,salvador,BA,-12.894756642226248,-38.44992558323196,,2025-03-21T13:50:24.495Z,,true
41306,salvador,BA,-12.935241555801326,-38.4846715900948,,2025-03-21T13:50:24.495Z,,true
41307,salvador,BA,-12.941622684195329,-38.464735696135506,,2025-03-21T13:50:24.495Z,,true
41308,salvador,BA,-12.872507696822874,-38.428095578064834,,2025-03-21T13:50:24.495Z,,true
41310,salvador,BA,-12.893548358972945,-38.432290199047266,,2025-03-21T13:50:24.495Z,,true
41311,salvador,BA,-12.899248590815937,-38.43800687376421,,2025-03-21T13:50:24.495Z,,true
41315,salvador,BA,-12.90343511155954,-38.44652650429135,,2025-03-21T13:50:24.495Z,,true
41320,salvador,BA,-12.904135281026173,-38.437798312627834,,2025-03-21T13:50:24.495Z,,true
41321,salvador,BA,-12.903628446974125,-38.433006359597,,2025-03-21T13:50:24.495Z,,true
41322,salvador,BA,-12.903136833365467,-38.42986704089056,,2025-03-21T13:50:24.495Z,,true
41330,salvador,BA,-12.89996195821725,-38.421227503739225,,2025-03-21T13:50:24.495Z,,true
41333,salvador,BA,-12.891104287649114,-38.43492649083625,,2025-03-21T13:50:24.495Z,,true
41334,salvador,BA,-12.947797331311781,-38.44295893050073,,2025-03-21T13:50:24.495Z,,true
41335,salvador,BA,-12.894141206073297,-38.421134674219424,,2025-03-21T13:50:24.495Z,,true
41336,salvador,BA,-12.913874242403166,-38.43155866237519,,2025-03-21T13:50:24.495Z,,true
41337,salvador,BA,-12.923588367111805,-38.433591936136764,,2025-03-21T13:50:24.495Z,,true
41338,salvador,BA,-12.899636542180794,-38.41453297952215,,2025-03-21T13:50:24.495Z,,true
41339,salvador,BA,-12.893569393897506,-38.407882383947616,,2025-03-21T13:50:24.495Z,,true
41340,salvador,BA,-12.894065059286595,-38.408708241916806,,2025-03-21T13:50:24.495Z,,true
41341,salvador,BA,-12.88601938119607,-38.41290789764152,,2025-03-21T13:50:24.495Z,,true
41342,salvador,BA,-12.901987911198415,-38.40540238991362,,2025-03-21T13:50:24.495Z,,true
41343,salvador,BA,-12.903418952866014,-38.40196827377693,,2025-03-21T13:50:24.495Z,,true
41345,salvador,BA,-12.910089413684661,-38.41094009374661,,2025-03-21T13:50:24.495Z,,true
41349,salvador,BA,-12.907310393253583,-38.459388000811344,,2025-03-21T13:50:24.495Z,,true
41350,salvador,BA,-12.919454453740705,-38.41008202265412,,2025-03-21T13:50:24.495Z,,true
41351,salvador,BA,-12.900531317160016,-38.3996299173188,,2025-03-21T13:50:24.495Z,,true
41370,salvador,BA,-12.914614302936144,-38.42055012344413,,2025-03-21T13:50:24.495Z,,true
41385,salvador,BA,-12.914877721189567,-38.432959209434124,,2025-03-21T13:50:24.495Z,,true
41386,salvador,BA,-12.916603176441521,-38.43365496613621,,2025-03-21T13:50:24.495Z,,true
41387,salvador,BA,-12.944344177243497,-38.47502916494199,,2025-03-21T13:50:24.495Z,,true
41388,salvador,BA,-12.912213891501672,-38.39993240828457,,2025-03-21T13:50:24.495Z,,true
41390,salvador,BA,-12.912605461389367,-38.44067807056464,,2025-03-21T13:50:24.495Z,,true
41400,salvador,BA,-12.98782840595161,-38.48307733570081,,2025-03-21T13:50:24.495Z,,true
41402,salvador,BA,-12.965138788362083,-38.49593788418895,,2025-03-21T13:50:24.495Z,,true
41410,salvador,BA,-12.975611673399275,-38.434644303198965,,2025-03-21T13:50:24.495Z,,true
41480,salvador,BA,-12.917662393194519,-38.37697500693987,,2025-03-21T13:50:24.495Z,,true
41483,salvador,BA,-12.9297092179275,-38.385688818408475,,2025-03-21T13:50:24.495Z,,true
41490,salvador,BA,-12.911270020665201,-38.39472970811368,,2025-03-21T13:50:24.495Z,,true
41500,salvador,BA,-12.917780875118181,-38.39181471694268,,2025-03-21T13:50:24.495Z,,true
41502,salvador,BA,-12.89962522306653,-38.35575655539409,,2025-03-21T13:50:24.495Z,,true
41505,salvador,BA,-12.873220124417097,-38.40272164705783,,2025-03-21T13:50:24.495Z,,true
41510,salvador,BA,-12.904636103175115,-38.36752174023612,,2025-03-21T13:50:24.495Z,,true
41515,salvador,BA,-12.92953874217214,-38.3741787181076,,2025-03-21T13:50:24.495Z,,true
41520,salvador,BA,-12.913447600677282,-38.33498496179896,,2025-03-21T13:50:24.495Z,,true
41590,salvador,BA,-12.999659196231702,-38.46191865681802,,2025-03-21T13:50:24.495Z,,true
41600,salvador,BA,-12.935536726633748,-38.339468645744205,,2025-03-21T13:50:24.495Z,,true
41603,salvador,BA,-12.926719940977632,-38.32069120107235,,2025-03-21T13:50:24.495Z,,true
41610,salvador,BA,-12.943098239886632,-38.36618667678859,,2025-03-21T13:50:24.495Z,,true
41611,salvador,BA,-12.934688246624413,-38.36514840403171,,2025-03-21T13:50:24.495Z,,true
41612,salvador,BA,-12.946785227455917,-38.37553079341866,,2025-03-21T13:50:24.495Z,,true
41613,salvador,BA,-12.95750510899952,-38.394809345431455,,2025-03-21T13:50:24.495Z,,true
41615,salvador,BA,-12.940479139729286,-38.372608949856826,,2025-03-21T13:50:24.495Z,,true
41620,salvador,BA,-12.94468878849831,-38.35952391804703,,2025-03-21T13:50:24.495Z,,true
41630,salvador,BA,-12.926962774465151,-38.37650936175225,,2025-03-21T13:50:24.495Z,,true
41635,salvador,BA,-12.934048778466854,-38.35925965852837,,2025-03-21T13:50:24.495Z,,true
41640,salvador,BA,-12.944479200932777,-38.3656061096733,,2025-03-21T13:50:24.495Z,,true
41650,salvador,BA,-12.94558352525691,-38.38168604921771,,2025-03-21T13:50:24.495Z,,true
41651,salvador,BA,-12.952608525811819,-38.390169774810886,,2025-03-21T13:50:24.495Z,,true
41680,salvador,BA,-12.94767723359145,-38.40466220888712,,2025-03-21T13:50:24.495Z,,true
41681,salvador,BA,-12.96190845930484,-38.40685449252096,,2025-03-21T13:50:24.495Z,,true
41701,salvador,BA,-12.940421241997104,-38.40330191753589,,2025-03-21T13:50:24.495Z,,true
41705,salvador,BA,-12.974928979896676,-38.42761733084985,,2025-03-21T13:50:24.495Z,,true
41706,salvador,BA,-12.975552698120856,-38.4289993960886,,2025-03-21T13:50:24.495Z,,true
41710,salvador,BA,-12.97497287240488,-38.428897251989724,,2025-03-21T13:50:24.495Z,,true
41717,lauro de freitas,BA,-12.876501604218362,-38.335573927837714,,2025-03-21T13:50:24.495Z,,true
41720,salvador,BA,-12.969658191018029,-38.434683986065856,,2025-03-21T13:50:24.495Z,,true
41730,salvador,BA,-12.935741966012023,-38.376834696468165,,2025-03-21T13:50:24.495Z,,true
41740,salvador,BA,-12.962274226187356,-38.410111674544964,,2025-03-21T13:50:24.495Z,,true
41741,salvador,BA,-12.968227193002798,-38.415478881123526,,2025-03-21T13:50:24.495Z,,true
41745,salvador,BA,-12.940065777645186,-38.41789975938342,,2025-03-21T13:50:24.495Z,,true
41750,salvador,BA,-12.983511641773736,-38.43766595302501,,2025-03-21T13:50:24.495Z,,true
41760,salvador,BA,-12.991988303294372,-38.44601870192822,,2025-03-21T13:50:24.495Z,,true
41770,salvador,BA,-12.982906308107697,-38.44745649451801,,2025-03-21T13:50:24.495Z,,true
41800,salvador,BA,-12.98735915481193,-38.46659713598406,,2025-03-21T13:50:24.495Z,,true
41810,salvador,BA,-12.99258816956892,-38.45396828083186,,2025-03-21T13:50:24.495Z,,true
41815,salvador,BA,-12.993950101682431,-38.46646071076197,,2025-03-21T13:50:24.495Z,,true
41820,salvador,BA,-12.982806089337023,-38.45808623534637,,2025-03-21T13:50:24.495Z,,true
41825,salvador,BA,-12.994186941637881,-38.46509712412303,,2025-03-21T13:50:24.495Z,,true
41830,salvador,BA,-13.002072619923947,-38.463023590819006,,2025-03-21T13:50:24.495Z,,true
41900,salvador,BA,-13.011785886835566,-38.4715163129478,,2025-03-21T13:50:24.495Z,,true
41905,salvador,BA,-13.003383201229054,-38.474795607238995,,2025-03-21T13:50:24.495Z,,true
41906,salvador,BA,-12.990175851639306,-38.46428968101373,,2025-03-21T13:50:24.495Z,,true
41915,salvador,BA,-13.00235105915091,-38.47814349119831,,2025-03-21T13:50:24.495Z,,true
41920,salvador,BA,-13.003897982764897,-38.480277137007064,,2025-03-21T13:50:24.495Z,,true
41925,salvador,BA,-12.999525718314795,-38.47484734217226,,2025-03-21T13:50:24.495Z,,true
41927,salvador,BA,-12.983910282205597,-38.47425391421154,,2025-03-21T13:50:24.495Z,,true
41940,salvador,BA,-13.009974697426188,-38.48646477039445,,2025-03-21T13:50:24.495Z,,true
41941,salvador,BA,-13.01266201760238,-38.47951718977216,,2025-03-21T13:50:24.495Z,,true
41950,salvador,BA,-13.009204656950946,-38.49489344587526,,2025-03-21T13:50:24.495Z,,true
41970,salvador,BA,-13.002054233971947,-38.503596384124876,,2025-03-21T13:50:24.495Z,,true
41980,salvador,BA,-13.010146826533557,-38.4955072178718,,2025-03-21T13:50:24.495Z,,true
42600,madre de deus,BA,-12.741679313725752,-38.61348183660038,,2025-03-21T13:50:24.495Z,,true
42700,lauro de freitas,BA,-12.883798434959816,-38.31373848145943,,2025-03-21T13:50:24.495Z,,true
42701,lauro de freitas,BA,-12.885774885637579,-38.312172842496885,,2025-03-21T13:50:24.495Z,,true
42702,lauro de freitas,BA,-12.88954251647786,-38.31484979149197,,2025-03-21T13:50:24.495Z,,true
42703,lauro de freitas,BA,-12.892639462820886,-38.323873665465534,,2025-03-21T13:50:24.495Z,,true
42704,lauro de freitas,BA,-12.899273326251867,-38.31695343457597,,2025-03-21T13:50:24.495Z,,true
42705,lauro de freitas,BA,-12.897194788634522,-38.310221127210625,,2025-03-21T13:50:24.495Z,,true
42706,lauro de freitas,BA,-12.898992497852225,-38.30320228438885,,2025-03-21T13:50:24.495Z,,true
42707,lauro de freitas,BA,-12.89184138459778,-38.298058156191225,,2025-03-21T13:50:24.495Z,,true
42708,lauro de freitas,BA,-12.88352496892752,-38.29787984784435,,2025-03-21T13:50:24.495Z,,true
42709,lauro de freitas,BA,-12.877430253057767,-38.295406275431056,,2025-03-21T13:50:24.495Z,,true
42710,lauro de freitas,BA,-12.874055456125978,-38.29034967095518,,2025-03-21T13:50:24.495Z,,true
42711,lauro de freitas,BA,-12.872503549103403,-38.320069021635064,,2025-03-21T13:50:24.495Z,,true
42712,lauro de freitas,BA,-12.882235508891272,-38.31592219564339,,2025-03-21T13:50:24.495Z,,true
42713,lauro de freitas,BA,-12.866882983964246,-38.303851406840074,,2025-03-21T13:50:24.495Z,,true
42714,lauro de freitas,BA,-12.869465170808079,-38.30415171575875,,2025-03-21T13:50:24.495Z,,true
42717,lauro de freitas,BA,-12.874840333315968,-38.33301899966725,,2025-03-21T13:50:24.495Z,,true
42721,lauro de freitas,BA,-12.88821757888014,-38.3385566206631,,2025-03-21T13:50:24.495Z,,true
42722,lauro de freitas,BA,-12.886185180962093,-38.3415610472913,,2025-03-21T13:50:24.495Z,,true
42733,lauro de freitas,BA,-12.841390176094645,-38.33842602029398,,2025-03-21T13:50:24.495Z,,true
42738,lauro de freitas,BA,-12.89316674808706,-38.33787462509412,,2025-03-21T13:50:24.495Z,,true
42739,lauro de freitas,BA,-12.895493363387168,-38.3445986436823,,2025-03-21T13:50:24.495Z,,true
42740,lauro de freitas,BA,-12.885267788351925,-38.351434440640006,,2025-03-21T13:50:24.495Z,,true
42800,camacari,BA,-12.701935856389666,-38.32433257166735,,2025-03-21T13:50:24.495Z,,true
42801,camacari,BA,-12.7132913303719,-38.31363248271132,,2025-03-21T13:50:24.495Z,,true
42802,camacari,BA,-12.710369065948324,-38.3168694455823,,2025-03-21T13:50:24.495Z,,true
42803,camacari,BA,-12.71194872238919,-38.32099080048962,,2025-03-21T13:50:24.495Z,,true
42804,camacari,BA,-12.717755816030106,-38.32788051157564,,2025-03-21T13:50:24.495Z,,true
42805,camacari,BA,-12.709892510372761,-38.3335077434426,,2025-03-21T13:50:24.495Z,,true
42806,camacari,BA,-12.7032569529374,-38.33368700141053,,2025-03-21T13:50:24.495Z,,true
42807,camacari,BA,-12.694261704089492,-38.3331159844292,,2025-03-21T13:50:24.495Z,,true
42808,camacari,BA,-12.690129946039995,-38.331717279338655,,2025-03-21T13:50:24.495Z,,true
42809,camaçari,BA,-12.694580767237262,-38.322714695397714,,2025-03-21T13:50:24.495Z,,true
42810,camacari,BA,-12.66502842873435,-38.305956627170396,,2025-03-21T13:50:24.495Z,,true
42820,monte gordo,BA,-12.625605667070458,-38.074572836797316,,2025-03-21T13:50:24.495Z,,true
42827,camacari,BA,-12.660831000000002,-38.090911500000004,,2025-03-21T13:50:24.495Z,,true
42833,barra do jacuipe,BA,-11.869524879131234,-40.21960571122674,,2025-03-21T13:50:24.495Z,,true
